-38.4794,-37.6905,-31.4285,-28.7765,-36.3533,-33.7795,-40.8239,-42.4278,-48.3485,-49.6747,-41.9859,-39.0834,-42.0064,-38.1171,-37.0718,-33.4205,-37.5291,-39.349,-37.2821,-35.0464,-35.6865,-39.533,-44.9121,-52.2043,-45.6153,-40.9165,-44.7991,-37.9061,-34.1072,-33.6138,-38.6594,-43.0956,-47.3652,-37.6249,-32.6746,-29.4303,-34.4678,-35.324,-33.4291,-33.2385,-41.4298,-39.2701,-26.23,-24.9438,-26.2413,-30.2857,-41.4021,-49.7383,-56.9776,-56.9963,-67.6842,-62.0969,-67.8238,-64.6962,-65.2023,-56.0809,-60.0361,-60.8953,-64.8335,-57.3809,-56.7342,-48.5473,-54.9948,-54.41,-59.3467,-49.7453,-62.1383,-64.0055,-60.888,-65.5331,-77.1385,-87.7323,-81.1379,-81.0155,-78.6151,-81.0955,-67.1356,-69.1804,-60.7985,-69.7801,-77.2351,-68.4299,-79.4418,-77.7479,-65.7153,-65.7681,-56.6806,-64.6114,-64.4627,-66.867,-57.7265,-49.2185,-49.1262,-44.6331,-41.9859,-17.8261,-31.6913,-43.0689,-20.418,-13.8877,0.259604,
-38.4794,-40.3054,-34.4702,-36.6786,-41.9319,-42.3973,-39.6537,-52.7511,-54.801,-51.6815,-58.0364,-64.297,-59.4723,-60.237,-60.4838,-67.3441,-66.0056,-72.2835,-74.1972,-74.9046,-74.0703,-80.647,-80.3881,-83.1955,-80.5353,-81.2896,-85.8342,-84.5633,-87.6573,-93.9442,-96.1525,-96.8184,-98.2069,-99.9518,-99.7125,-98.7864,-100.654,-100.159,-99.4345,-97.8831,-96.8031,-97.0725,-94.1764,-95.2884,-91.2899,-84.5351,-88.8681,-91.816,-92.8139,-89.8219,-92.302,-96.7687,-97.9371,-97.9568,-94.3901,-95.4363,-98.5249,-99.2068,-101.04,-100.247,-101.221,-100.765,-99.5834,-100.829,-101.064,-100.936,-101.16,-102.705,-101.662,-100.374,-101.467,-101.752,-100.299,-100.283,-100.797,-98.8981,-101.738,-99.6315,-96.9369,-96.3978,-92.318,-95.3997,-96.3975,-96.0289,-97.9012,-96.4697,-85.3465,-69.9446,-71.217,-65.2327,-70.8564,-73.7038,-67.8578,-101.852,-102.712,-100.757,-95.964,-99.2692,-101.805,-105.786,-105.838,
-38.4794,-32.6529,-40.5625,-46.1891,-49.4653,-53.0273,-59.2124,-62.5132,-64.1425,-62.0805,-68.6062,-67.3227,-72.0366,-70.6703,-64.2395,-58.2729,-54.3992,-61.0173,-62.4807,-62.5914,-60.7603,-57.6108,-60.8602,-61.2688,-70.368,-74.5993,-77.8304,-80.1897,-77.1034,-73.7294,-76.1212,-74.9215,-75.2024,-76.0389,-69.5571,-62.911,-63.0186,-69.4392,-75.6275,-73.28,-70.6176,-63.9966,-62.3266,-60.1114,-57.3714,-63.7855,-61.859,-64.4366,-68.1232,-70.4007,-61.9878,-59.8962,-62.0963,-62.3566,-70.0733,-65.858,-75.667,-86.2226,-79.0063,-79.617,-82.3512,-79.1877,-79.1762,-66.1169,-69.8291,-67.3383,-47.2317,-41.1695,-42.0935,-42.6293,-40.316,-37.6962,-37.4423,-38.6068,-40.4284,-54.6145,-64.7681,-52.382,-38.2055,-51.5223,-43.7669,-53.5337,-67.7503,-72.5294,-71.2441,-75.5719,-84.4671,-92.5413,-91.5576,-96.5279,-98.6124,-98.2871,-102.907,-102.044,-103.752,-101.465,-104.794,-105.138,-105.088,-105.266,-105.277,
-38.4794,-42.3503,-43.6243,-44.7369,-38.8212,-38.7453,-38.2638,-44.5362,-45.2121,-48.5356,-47.5634,-51.4078,-59.6079,-53.0067,-52.6718,-49.2134,-47.9111,-45.9703,-44.0842,-45.3397,-49.9636,-45.4879,-48.0988,-38.5001,-37.0311,-37.2551,-44.1722,-38.1191,-34.3844,-32.4917,-28.7428,-29.3148,-30.8218,-36.0063,-39.4058,-37.0141,-37.4977,-41.0354,-45.6949,-43.1846,-39.98,-31.0655,-42.3305,-43.946,-45.731,-38.9309,-43.5682,-55.4064,-56.5592,-54.4658,-59.9575,-50.0507,-51.0897,-57.5635,-53.4563,-63.4827,-65.5777,-70.2357,-71.4388,-56.8253,-43.3991,-32.5561,-28.9927,-32.2286,-24.0191,-19.7372,-20.7853,-27.5741,-22.6942,-29.507,-26.7214,-25.7205,-22.0436,-27.1103,-22.525,-17.581,-21.119,-20.139,-13.737,-18.1665,-14.7829,-5.31209,-4.3704,-1.84248,-0.697835,-0.484483,-0.793881,-0.325127,-0.284069,-0.282508,-0.28169,-0.281751,-0.281585,-0.281611,-0.281699,-0.281634,-0.281663,-0.281691,-0.281719,-0.281747,-0.281775,
-38.4794,-30.0576,-21.9153,-25.3856,-31.1118,-33.3825,-28.222,-26.7791,-23.6131,-24.8905,-25.2766,-28.1096,-30.3079,-22.638,-25.3643,-22.6194,-26.8291,-25.3377,-26.7833,-26.9856,-31.3188,-30.4191,-28.6654,-28.084,-27.1168,-35.639,-31.1111,-31.6779,-33.2419,-36.8259,-31.5476,-34.0888,-38.6859,-40.4191,-39.8337,-41.0844,-35.1794,-26.0761,-28.775,-31.9374,-25.7003,-32.6602,-32.162,-30.2827,-27.9461,-31.7981,-32.5344,-31.3694,-28.4235,-19.6417,-16.4669,-22.6188,-29.6852,-32.3707,-38.2784,-37.079,-46.9456,-43.5046,-43.1633,-43.488,-44.2496,-37.6105,-38.9667,-46.2717,-45.0318,-41.547,-28.5704,-26.3456,-20.3474,-25.3803,-29.4935,-27.524,-21.5092,-18.3328,-16.3571,-15.6107,-9.81293,-7.41194,-6.47004,-3.14127,-2.82831,-7.82466,-7.79481,-4.5803,-3.31212,-4.24139,-4.53613,-4.80349,-10.4206,-9.61371,-9.92343,-49.6182,-34.2532,-26.0486,-28.4094,-13.3439,-13.7472,-2.11574,-2.23623,-1.79112,-0.553513,
-38.4794,-30.888,-38.2302,-39.1232,-35.7517,-41.1964,-50.2769,-48.8198,-48.3013,-49.2853,-51.0271,-52.5347,-50.0446,-54.9056,-60.982,-56.9038,-59.4776,-59.2291,-60.0032,-66.0073,-71.2816,-73.7059,-81.0629,-81.986,-83.1356,-87.7317,-84.1629,-83.7491,-83.7987,-82.4785,-84.1766,-90.2894,-87.5613,-82.6773,-83.3275,-83.7376,-87.2933,-89.8078,-88.251,-87.3764,-87.8515,-82.561,-81.5338,-79.2421,-79.9879,-78.0209,-78.3318,-76.3606,-79.7339,-80.9698,-83.1688,-75.0166,-69.2566,-65.9559,-64.2405,-52.7973,-60.5396,-61.02,-59.2471,-46.0687,-55.052,-58.8425,-54.4014,-58.1765,-51.3176,-63.7,-68.3894,-79.911,-77.101,-76.8445,-81.4885,-86.7299,-82.609,-85.6249,-85.1548,-95.4046,-96.4865,-99.091,-97.7975,-96.1574,-97.3053,-98.8879,-93.1933,-83.7647,-92.084,-92.9933,-82.6965,-83.5331,-87.8324,-96.0791,-97.2618,-102.608,-103.955,-103.2,-101.784,-104.029,-103.871,-104.044,-104.985,-104.964,-105.07,
-38.4794,-40.8983,-44.8668,-44.9199,-41.9545,-45.6976,-45.9629,-45.4466,-46.9332,-45.8387,-41.5358,-44.6404,-41.5643,-42.6864,-51.6063,-46.9232,-42.2598,-46.7977,-50.7861,-46.4452,-45.5096,-53.1654,-55.6204,-61.0444,-55.9652,-49.0207,-47.8456,-53.1629,-50.4788,-50.5519,-44.9893,-34.012,-32.5562,-40.841,-52.1509,-42.7328,-40.2329,-38.1334,-36.1432,-36.5679,-37.3641,-41.1571,-43.5777,-37.5821,-43.9941,-37.2394,-28.1419,-30.0763,-27.8799,-34.6468,-35.6603,-36.4051,-32.1578,-32.1025,-27.1729,-38.3518,-45.227,-55.193,-51.6593,-51.0502,-51.8061,-43.3182,-55.2207,-59.7779,-51.6284,-64.4323,-65.382,-52.9728,-50.8897,-54.3671,-45.4034,-50.1126,-47.9782,-59.2609,-54.9748,-57.4373,-46.4944,-29.5757,-11.4325,-5.03664,-4.29597,-6.93874,-3.93171,-3.30637,-3.02359,-4.83374,-5.47285,-5.88189,-5.78103,-12.6796,-7.14279,-6.37662,-4.36214,-1.4601,-1.08241,-1.24438,-1.03753,-1.07703,-1.00282,-1.00143,-1.00153,
-38.4794,-42.1727,-34.6479,-38.6656,-38.0444,-40.1424,-38.2604,-32.5832,-31.3865,-25.8176,-26.018,-27.9576,-31.5808,-39.4854,-35.0129,-35.164,-30.7296,-24.2801,-24.0806,-25.0778,-25.9969,-30.0452,-29.9275,-31.6051,-31.3396,-33.8509,-32.4081,-33.3835,-31.8035,-31.4348,-21.9474,-21.9935,-20.231,-17.8122,-15.3653,-15.1132,-11.0749,-11.732,-14.2678,-17.1491,-21.0579,-17.1695,-16.2319,-16.2547,-16.8538,-17.2923,-18.6668,-19.1446,-17.1847,-19.7775,-24.8543,-14.8103,-12.8236,-11.1229,-17.2314,-14.522,-15.1122,-16.9602,-20.8544,-16.855,-21.536,-16.2615,-18.6514,-17.8567,-12.0976,-12.1532,-10.007,-5.11003,-6.68868,-8.53457,-5.65477,-3.60946,-5.83483,-10.278,-7.73902,-9.88962,-10.5416,-7.74405,-7.86482,-5.02366,-4.32056,-5.78947,-7.73581,-9.61972,-9.57069,-3.08696,-1.91755,-1.23416,-0.797049,-0.676691,-0.381505,0.0738161,-0.243574,-0.510685,-1.74155,-1.19958,-0.0725547,0.185762,0.261842,0.26375,0.263776,
-38.4794,-33.1068,-30.4416,-36.8978,-37.8182,-36.298,-33.4304,-35.3365,-35.5272,-36.5562,-34.7686,-36.1128,-33.4044,-27.6885,-30.7912,-30.6718,-26.9882,-19.7734,-21.6561,-25.9043,-23.7848,-31.4171,-30.9514,-25.5056,-22.9649,-23.2047,-21.9654,-20.2723,-15.9428,-11.0478,-10.4569,-8.69385,-9.243,-9.57959,-8.33686,-9.72184,-10.2911,-8.5372,-6.77898,-7.98177,-10.1366,-8.6207,-9.23291,-7.83188,-7.3061,-5.96823,-3.61408,-3.93062,-6.37588,-5.06278,-6.42583,-4.72086,-4.51488,-2.98588,-1.8426,-1.92422,-3.21973,-3.19587,-3.05012,-2.45069,-3.42968,-3.09933,-2.15491,-1.04768,-2.03677,-2.74387,-2.86257,-4.40242,-5.03589,-5.0512,-8.28902,-9.80093,-7.195,-8.44969,-3.80263,-3.91928,-6.99431,-3.87106,-0.800747,-0.365103,-0.155735,-0.059909,0.0255188,0.0783507,0.0846186,0.0858069,0.0860512,0.0866515,0.0867196,0.0867343,0.0867411,0.0867091,0.0867513,0.0867732,0.0867833,0.0867922,0.0868008,0.0868095,0.0868182,0.0868269,0.0868356,
-38.4794,-38.9823,-36.6291,-39.6265,-38.8981,-37.5347,-34.1684,-30.4603,-26.0652,-26.8886,-25.1291,-32.3536,-39.5669,-39.3486,-40.7984,-33.5343,-31.1494,-33.2209,-29.0704,-24.778,-17.1619,-14.8678,-12.9099,-12.3257,-10.3623,-13.8915,-17.826,-19.1943,-21.8677,-24.7078,-27.6311,-30.5102,-32.9481,-30.9721,-25.1332,-23.9299,-21.2106,-21.9432,-14.0537,-14.5716,-12.3618,-12.2833,-10.8707,-9.40524,-9.6568,-8.79685,-8.08551,-6.43333,-7.18908,-7.60765,-3.57949,-3.31649,-3.80948,-3.87939,-3.47148,-5.48242,-8.25118,-17.436,-19.7174,-16.9654,-14.524,-16.3865,-16.8457,-17.0829,-17.3779,-13.487,-17.2039,-17.3043,-15.7421,-10.5888,-12.2452,-14.389,-16.0327,-16.2342,-23.697,-20.1173,-23.7609,-30.6119,-37.1594,-46.3126,-38.9841,-18.9624,-17.2933,-11.0805,-9.28692,-8.57526,-13.8792,-7.03906,-6.64157,-3.44593,-4.91209,-5.9557,-14.8298,-48.4545,-53.1667,-64.5335,-96.0014,-105.156,-105.773,-105.849,-105.859,
